video_path,class_gloss,class_id,feature_path
WLASL/videos/69241.mp4,book,210,features_cache/69241.pt
WLASL/videos/65225.mp4,book,210,features_cache/65225.pt
WLASL/videos/68011.mp4,book,210,features_cache/68011.pt
WLASL/videos/68208.mp4,book,210,features_cache/68208.pt
WLASL/videos/68012.mp4,book,210,features_cache/68012.pt
WLASL/videos/70266.mp4,book,210,features_cache/70266.pt
WLASL/videos/07085.mp4,book,210,features_cache/07085.pt
WLASL/videos/07086.mp4,book,210,features_cache/07086.pt
WLASL/videos/07087.mp4,book,210,features_cache/07087.pt
WLASL/videos/07069.mp4,book,210,features_cache/07069.pt
WLASL/videos/07088.mp4,book,210,features_cache/07088.pt
WLASL/videos/07089.mp4,book,210,features_cache/07089.pt
WLASL/videos/07090.mp4,book,210,features_cache/07090.pt
WLASL/videos/07091.mp4,book,210,features_cache/07091.pt
WLASL/videos/07068.mp4,book,210,features_cache/07068.pt
WLASL/videos/07097.mp4,book,210,features_cache/07097.pt
WLASL/videos/07070.mp4,book,210,features_cache/07070.pt
WLASL/videos/07071.mp4,book,210,features_cache/07071.pt
WLASL/videos/07073.mp4,book,210,features_cache/07073.pt
WLASL/videos/67424.mp4,book,210,features_cache/67424.pt
WLASL/videos/07074.mp4,book,210,features_cache/07074.pt
WLASL/videos/07075.mp4,book,210,features_cache/07075.pt
WLASL/videos/07076.mp4,book,210,features_cache/07076.pt
WLASL/videos/07077.mp4,book,210,features_cache/07077.pt
WLASL/videos/07078.mp4,book,210,features_cache/07078.pt
WLASL/videos/07079.mp4,book,210,features_cache/07079.pt
WLASL/videos/07080.mp4,book,210,features_cache/07080.pt
WLASL/videos/07081.mp4,book,210,features_cache/07081.pt
WLASL/videos/07082.mp4,book,210,features_cache/07082.pt
WLASL/videos/07084.mp4,book,210,features_cache/07084.pt
WLASL/videos/65539.mp4,drink,568,features_cache/65539.pt
WLASL/videos/68660.mp4,drink,568,features_cache/68660.pt
WLASL/videos/68041.mp4,drink,568,features_cache/68041.pt
WLASL/videos/17725.mp4,drink,568,features_cache/17725.pt
WLASL/videos/17726.mp4,drink,568,features_cache/17726.pt
WLASL/videos/17727.mp4,drink,568,features_cache/17727.pt
WLASL/videos/17728.mp4,drink,568,features_cache/17728.pt
WLASL/videos/17710.mp4,drink,568,features_cache/17710.pt
WLASL/videos/17729.mp4,drink,568,features_cache/17729.pt
WLASL/videos/17731.mp4,drink,568,features_cache/17731.pt
WLASL/videos/17732.mp4,drink,568,features_cache/17732.pt
WLASL/videos/17733.mp4,drink,568,features_cache/17733.pt
WLASL/videos/65540.mp4,drink,568,features_cache/65540.pt
WLASL/videos/17711.mp4,drink,568,features_cache/17711.pt
WLASL/videos/17712.mp4,drink,568,features_cache/17712.pt
WLASL/videos/17714.mp4,drink,568,features_cache/17714.pt
WLASL/videos/17715.mp4,drink,568,features_cache/17715.pt
WLASL/videos/17717.mp4,drink,568,features_cache/17717.pt
WLASL/videos/17709.mp4,drink,568,features_cache/17709.pt
WLASL/videos/67594.mp4,drink,568,features_cache/67594.pt
WLASL/videos/17719.mp4,drink,568,features_cache/17719.pt
WLASL/videos/17720.mp4,drink,568,features_cache/17720.pt
WLASL/videos/17721.mp4,drink,568,features_cache/17721.pt
WLASL/videos/17722.mp4,drink,568,features_cache/17722.pt
WLASL/videos/17723.mp4,drink,568,features_cache/17723.pt
WLASL/videos/68028.mp4,computer,392,features_cache/68028.pt
WLASL/videos/69054.mp4,computer,392,features_cache/69054.pt
WLASL/videos/12328.mp4,computer,392,features_cache/12328.pt
WLASL/videos/12329.mp4,computer,392,features_cache/12329.pt
WLASL/videos/12330.mp4,computer,392,features_cache/12330.pt
WLASL/videos/12331.mp4,computer,392,features_cache/12331.pt
WLASL/videos/12311.mp4,computer,392,features_cache/12311.pt
WLASL/videos/12337.mp4,computer,392,features_cache/12337.pt
WLASL/videos/12338.mp4,computer,392,features_cache/12338.pt
WLASL/videos/12313.mp4,computer,392,features_cache/12313.pt
WLASL/videos/12314.mp4,computer,392,features_cache/12314.pt
WLASL/videos/12316.mp4,computer,392,features_cache/12316.pt
WLASL/videos/12317.mp4,computer,392,features_cache/12317.pt
WLASL/videos/12318.mp4,computer,392,features_cache/12318.pt
WLASL/videos/12319.mp4,computer,392,features_cache/12319.pt
WLASL/videos/12321.mp4,computer,392,features_cache/12321.pt
WLASL/videos/12322.mp4,computer,392,features_cache/12322.pt
WLASL/videos/12323.mp4,computer,392,features_cache/12323.pt
WLASL/videos/12324.mp4,computer,392,features_cache/12324.pt
WLASL/videos/12327.mp4,computer,392,features_cache/12327.pt
WLASL/videos/05724.mp4,before,168,features_cache/05724.pt
WLASL/videos/70348.mp4,before,168,features_cache/70348.pt
WLASL/videos/68007.mp4,before,168,features_cache/68007.pt
WLASL/videos/05744.mp4,before,168,features_cache/05744.pt
WLASL/videos/05728.mp4,before,168,features_cache/05728.pt
WLASL/videos/05747.mp4,before,168,features_cache/05747.pt
WLASL/videos/05748.mp4,before,168,features_cache/05748.pt
WLASL/videos/05749.mp4,before,168,features_cache/05749.pt
WLASL/videos/05729.mp4,before,168,features_cache/05729.pt
WLASL/videos/05730.mp4,before,168,features_cache/05730.pt
WLASL/videos/65167.mp4,before,168,features_cache/65167.pt
WLASL/videos/05731.mp4,before,168,features_cache/05731.pt
WLASL/videos/05732.mp4,before,168,features_cache/05732.pt
WLASL/videos/05733.mp4,before,168,features_cache/05733.pt
WLASL/videos/05734.mp4,before,168,features_cache/05734.pt
WLASL/videos/05740.mp4,before,168,features_cache/05740.pt
WLASL/videos/05742.mp4,before,168,features_cache/05742.pt
WLASL/videos/05743.mp4,before,168,features_cache/05743.pt
WLASL/videos/70230.mp4,chair,313,features_cache/70230.pt
WLASL/videos/68580.mp4,chair,313,features_cache/68580.pt
WLASL/videos/70263.mp4,chair,313,features_cache/70263.pt
WLASL/videos/68019.mp4,chair,313,features_cache/68019.pt
WLASL/videos/09865.mp4,chair,313,features_cache/09865.pt
WLASL/videos/09866.mp4,chair,313,features_cache/09866.pt
WLASL/videos/09848.mp4,chair,313,features_cache/09848.pt
WLASL/videos/09869.mp4,chair,313,features_cache/09869.pt
WLASL/videos/09849.mp4,chair,313,features_cache/09849.pt
WLASL/videos/09850.mp4,chair,313,features_cache/09850.pt
WLASL/videos/65328.mp4,chair,313,features_cache/65328.pt
WLASL/videos/09853.mp4,chair,313,features_cache/09853.pt
WLASL/videos/09856.mp4,chair,313,features_cache/09856.pt
WLASL/videos/09857.mp4,chair,313,features_cache/09857.pt
WLASL/videos/09858.mp4,chair,313,features_cache/09858.pt
WLASL/videos/09859.mp4,chair,313,features_cache/09859.pt
WLASL/videos/09860.mp4,chair,313,features_cache/09860.pt
WLASL/videos/09861.mp4,chair,313,features_cache/09861.pt
WLASL/videos/09863.mp4,chair,313,features_cache/09863.pt
WLASL/videos/68292.mp4,go,789,features_cache/68292.pt
WLASL/videos/24955.mp4,go,789,features_cache/24955.pt
WLASL/videos/24956.mp4,go,789,features_cache/24956.pt
WLASL/videos/24941.mp4,go,789,features_cache/24941.pt
WLASL/videos/24961.mp4,go,789,features_cache/24961.pt
WLASL/videos/24962.mp4,go,789,features_cache/24962.pt
WLASL/videos/24965.mp4,go,789,features_cache/24965.pt
WLASL/videos/24969.mp4,go,789,features_cache/24969.pt
WLASL/videos/24970.mp4,go,789,features_cache/24970.pt
WLASL/videos/24971.mp4,go,789,features_cache/24971.pt
WLASL/videos/24972.mp4,go,789,features_cache/24972.pt
WLASL/videos/65824.mp4,go,789,features_cache/65824.pt
WLASL/videos/24973.mp4,go,789,features_cache/24973.pt
WLASL/videos/24943.mp4,go,789,features_cache/24943.pt
WLASL/videos/24947.mp4,go,789,features_cache/24947.pt
WLASL/videos/24940.mp4,go,789,features_cache/24940.pt
WLASL/videos/24950.mp4,go,789,features_cache/24950.pt
WLASL/videos/24951.mp4,go,789,features_cache/24951.pt
WLASL/videos/24954.mp4,go,789,features_cache/24954.pt
WLASL/videos/68870.mp4,clothes,358,features_cache/68870.pt
WLASL/videos/68024.mp4,clothes,358,features_cache/68024.pt
WLASL/videos/11327.mp4,clothes,358,features_cache/11327.pt
WLASL/videos/11328.mp4,clothes,358,features_cache/11328.pt
WLASL/videos/11310.mp4,clothes,358,features_cache/11310.pt
WLASL/videos/11329.mp4,clothes,358,features_cache/11329.pt
WLASL/videos/11330.mp4,clothes,358,features_cache/11330.pt
WLASL/videos/11312.mp4,clothes,358,features_cache/11312.pt
WLASL/videos/11313.mp4,clothes,358,features_cache/11313.pt
WLASL/videos/11309.mp4,clothes,358,features_cache/11309.pt
WLASL/videos/11316.mp4,clothes,358,features_cache/11316.pt
WLASL/videos/11317.mp4,clothes,358,features_cache/11317.pt
WLASL/videos/11320.mp4,clothes,358,features_cache/11320.pt
WLASL/videos/11321.mp4,clothes,358,features_cache/11321.pt
WLASL/videos/11322.mp4,clothes,358,features_cache/11322.pt
WLASL/videos/11323.mp4,clothes,358,features_cache/11323.pt
WLASL/videos/11324.mp4,clothes,358,features_cache/11324.pt
WLASL/videos/11326.mp4,clothes,358,features_cache/11326.pt
WLASL/videos/69534.mp4,who,1955,features_cache/69534.pt
WLASL/videos/68890.mp4,who,1955,features_cache/68890.pt
WLASL/videos/68183.mp4,who,1955,features_cache/68183.pt
WLASL/videos/63239.mp4,who,1955,features_cache/63239.pt
WLASL/videos/63240.mp4,who,1955,features_cache/63240.pt
WLASL/videos/63241.mp4,who,1955,features_cache/63241.pt
WLASL/videos/63242.mp4,who,1955,features_cache/63242.pt
WLASL/videos/63227.mp4,who,1955,features_cache/63227.pt
WLASL/videos/63228.mp4,who,1955,features_cache/63228.pt
WLASL/videos/63231.mp4,who,1955,features_cache/63231.pt
WLASL/videos/66778.mp4,who,1955,features_cache/66778.pt
