video_path,class_gloss,class_id,feature_path
WLASL/videos/69241.mp4,book,11,features_cache/69241.pt
WLASL/videos/65225.mp4,book,11,features_cache/65225.pt
WLASL/videos/68011.mp4,book,11,features_cache/68011.pt
WLASL/videos/68208.mp4,book,11,features_cache/68208.pt
WLASL/videos/68012.mp4,book,11,features_cache/68012.pt
WLASL/videos/70266.mp4,book,11,features_cache/70266.pt
WLASL/videos/07085.mp4,book,11,features_cache/07085.pt
WLASL/videos/07086.mp4,book,11,features_cache/07086.pt
WLASL/videos/07087.mp4,book,11,features_cache/07087.pt
WLASL/videos/07069.mp4,book,11,features_cache/07069.pt
WLASL/videos/07088.mp4,book,11,features_cache/07088.pt
WLASL/videos/07089.mp4,book,11,features_cache/07089.pt
WLASL/videos/07090.mp4,book,11,features_cache/07090.pt
WLASL/videos/07091.mp4,book,11,features_cache/07091.pt
WLASL/videos/07068.mp4,book,11,features_cache/07068.pt
WLASL/videos/07097.mp4,book,11,features_cache/07097.pt
WLASL/videos/07070.mp4,book,11,features_cache/07070.pt
WLASL/videos/07071.mp4,book,11,features_cache/07071.pt
WLASL/videos/07073.mp4,book,11,features_cache/07073.pt
WLASL/videos/67424.mp4,book,11,features_cache/67424.pt
WLASL/videos/07074.mp4,book,11,features_cache/07074.pt
WLASL/videos/07075.mp4,book,11,features_cache/07075.pt
WLASL/videos/07076.mp4,book,11,features_cache/07076.pt
WLASL/videos/07077.mp4,book,11,features_cache/07077.pt
WLASL/videos/07078.mp4,book,11,features_cache/07078.pt
WLASL/videos/07079.mp4,book,11,features_cache/07079.pt
WLASL/videos/07080.mp4,book,11,features_cache/07080.pt
WLASL/videos/07081.mp4,book,11,features_cache/07081.pt
WLASL/videos/07082.mp4,book,11,features_cache/07082.pt
WLASL/videos/07084.mp4,book,11,features_cache/07084.pt
WLASL/videos/65539.mp4,drink,35,features_cache/65539.pt
WLASL/videos/68660.mp4,drink,35,features_cache/68660.pt
WLASL/videos/68041.mp4,drink,35,features_cache/68041.pt
WLASL/videos/17725.mp4,drink,35,features_cache/17725.pt
WLASL/videos/17726.mp4,drink,35,features_cache/17726.pt
WLASL/videos/17727.mp4,drink,35,features_cache/17727.pt
WLASL/videos/17728.mp4,drink,35,features_cache/17728.pt
WLASL/videos/17710.mp4,drink,35,features_cache/17710.pt
WLASL/videos/17729.mp4,drink,35,features_cache/17729.pt
WLASL/videos/17731.mp4,drink,35,features_cache/17731.pt
WLASL/videos/17732.mp4,drink,35,features_cache/17732.pt
WLASL/videos/17733.mp4,drink,35,features_cache/17733.pt
WLASL/videos/65540.mp4,drink,35,features_cache/65540.pt
WLASL/videos/17711.mp4,drink,35,features_cache/17711.pt
WLASL/videos/17712.mp4,drink,35,features_cache/17712.pt
WLASL/videos/17714.mp4,drink,35,features_cache/17714.pt
WLASL/videos/17715.mp4,drink,35,features_cache/17715.pt
